review,model,sentiment
"This office chair is surprisingly comfortable and helped reduce my back pain.",GPT-5.2-Instant,positive
"The story was easy to follow but nothing about it felt original.",GPT-5.2-Instant,neutral
"The headphones sounded okay at first but the left side stopped working.",GPT-5.2-Instant,negative
"I’m impressed with these earbuds because the sound quality is great for the price.",GPT-5.2-Instant,positive
"The movie looked nice visually but the ending felt rushed and unsatisfying.",GPT-5.2-Instant,neutral
"The keyboard keys started sticking after a month of light use.",GPT-5.2-Instant,negative
"These towels are soft, absorbent, and still feel great after several washes.",GPT-5.2-Instant,positive
"The movie was fine to watch once but not something I’d revisit.",GPT-5.2-Instant,neutral
"The lamp arrived damaged and the packaging didn’t offer much protection.",GPT-5.2-Instant,negative
"This mouse feels responsive and works perfectly for long gaming sessions.",GPT-5.2-Instant,positive
"The movie wasn’t bad but didn’t really leave a lasting impression.",GPT-5.2-Instant,neutral
"The air fryer takes way too long to cook food evenly.",GPT-5.2-Instant,negative
"This desk feels sturdy and was easy to assemble without extra tools.",GPT-5.2-Instant,positive
"Some scenes were interesting but others dragged on longer than needed.",GPT-5.2-Instant,neutral
"The handle broke almost immediately and feels very cheaply made.",GPT-5.2-Instant,negative
"This yoga mat has great grip and doesn’t slide during workouts.",GPT-5.2-Instant,positive
"The movie tried too hard to be funny and the jokes didn’t land.",GPT-5.2-Instant,neutral
"The coffee grinder is extremely loud and makes a mess every time.",GPT-5.2-Instant,negative
"These sunglasses are lightweight and comfortable for all day wear.",GPT-5.2-Instant,positive
"The movie was okay overall but definitely forgettable.",GPT-5.2-Instant,neutral
"The screen protector cracked after just one small drop.",GPT-5.2-Instant,negative
"I love this slow cooker because it makes meals easy and flavorful.",GPT-5.2-Instant,positive
"The pacing of the movie felt off even though the visuals were nice.",GPT-5.2-Instant,neutral
"These socks shrank after the first wash and barely fit anymore.",GPT-5.2-Instant,negative
"This bookshelf holds a lot of weight and doesn’t wobble at all.",GPT-5.2-Instant,positive
"The movie had potential but never really delivered on it.",GPT-5.2-Instant,neutral
"The hair dryer barely blows air and takes forever to dry hair.",GPT-5.2-Instant,negative
"This reusable grocery bag is durable and holds a surprising amount.",GPT-5.2-Instant,positive
"The movie wasn’t boring but didn’t stand out either.",GPT-5.2-Instant,neutral
"The remote randomly stops responding which is very frustrating.",GPT-5.2-Instant,negative
"These running shoes feel supportive and comfortable even on long walks.",GPT-5.2-Instant,positive
"The storyline was straightforward and didn’t offer many surprises.",GPT-5.2-Instant,neutral
"The humidifier leaks water and leaves puddles on the floor.",GPT-5.2-Instant,negative
"This frying pan heats evenly and nothing sticks to the surface.",GPT-5.2-Instant,positive
"The movie felt much longer than it needed to be.",GPT-5.2-Instant,neutral
"The materials feel cheap and not worth the price at all.",GPT-5.2-Instant,negative
"This alarm clock is easy to read and simple to set up.",GPT-5.2-Instant,positive
"The movie worked fine as background noise while doing other things.",GPT-5.2-Instant,neutral
"The power bank charges devices very slowly compared to others.",GPT-5.2-Instant,negative
"I really like this planner because it helps keep my week organized.",GPT-5.2-Instant,positive
"The movie was decent but definitely overhyped by others.",GPT-5.2-Instant,neutral
"The jacket buttons fell off after only a few wears.",GPT-5.2-Instant,negative
"This desk lamp gives off great light without straining my eyes.",GPT-5.2-Instant,positive
"Some parts of the movie were interesting but others dragged.",GPT-5.2-Instant,neutral
"The speaker distorts badly once the volume goes past halfway.",GPT-5.2-Instant,negative
"This cutting board is thick, sturdy, and easy to clean.",GPT-5.2-Instant,positive
"The movie didn’t make me laugh or feel much of anything.",GPT-5.2-Instant,neutral
"Customer support was unhelpful and took forever to respond.",GPT-5.2-Instant,negative
"This suitcase rolled smoothly and held up well during travel.",GPT-5.2-Instant,positive
"The movie was fine but nothing memorable stood out.",GPT-5.2-Instant,neutral
"The fan makes a constant rattling noise that’s hard to ignore.",GPT-5.2-Instant,negative
"This blanket is incredibly cozy and perfect for cold evenings.",GPT-5.2-Instant,positive
"The movie passed the time but that’s about it.",GPT-5.2-Instant,neutral
"The zipper broke almost immediately after first use.",GPT-5.2-Instant,negative
"This phone case fits well and already protected my phone once.",GPT-5.2-Instant,positive
"The plot was easy to follow and very straightforward.",GPT-5.2-Instant,neutral
"The battery doesn’t hold a charge nearly as long as advertised.",GPT-5.2-Instant,negative
"These measuring cups feel sturdy and seem very accurate.",GPT-5.2-Instant,positive
"The movie felt formulaic and played things very safe.",GPT-5.2-Instant,neutral
"The table wobbles even after tightening all the screws.",GPT-5.2-Instant,negative
"This Bluetooth speaker is great for outdoor use and sounds clear.",GPT-5.2-Instant,positive
"The movie wasn’t offensive but also wasn’t exciting.",GPT-5.2-Instant,neutral
"The paint started peeling off after just one week.",GPT-5.2-Instant,negative
"My dog loves this pet bed and uses it every day.",GPT-5.2-Instant,positive
"The movie had a few good scenes mixed with a lot of filler.",GPT-5.2-Instant,neutral
"The mug cracked when I poured hot water into it.",GPT-5.2-Instant,negative
"This controller feels comfortable and responsive during long sessions.",GPT-5.2-Instant,positive
"The ending was predictable and didn’t surprise me.",GPT-5.2-Instant,neutral
"The lightbulb burned out much faster than expected.",GPT-5.2-Instant,negative
"This monitor has excellent picture quality and sharp colors.",GPT-5.2-Instant,positive
"The movie was a chill watch but nothing special.",GPT-5.2-Instant,neutral
"The product arrived missing important parts.",GPT-5.2-Instant,negative
"This knife is very sharp and makes cooking easier.",GPT-5.2-Instant,positive
"The story was simple and easy to understand.",GPT-5.2-Instant,neutral
"The product smells strange and the odor never went away.",GPT-5.2-Instant,negative
"This portable fan works well and is great for travel.",GPT-5.2-Instant,positive
"The movie didn’t really stand out compared to similar ones.",GPT-5.2-Instant,neutral
"The instructions were confusing and poorly written.",GPT-5.2-Instant,negative
"This candle smells amazing and fills the whole room.",GPT-5.2-Instant,positive
"The movie was just okay overall.",GPT-5.2-Instant,neutral
"The chair cushion flattened after only a few days.",GPT-5.2-Instant,negative
"This backpack fits my laptop perfectly and feels durable.",GPT-5.2-Instant,positive
"The movie was easy to watch but forgettable.",GPT-5.2-Instant,neutral
"The materials feel flimsy and poorly made.",GPT-5.2-Instant,negative
"These earbuds sound great and stay comfortable for long use.",GPT-5.2-Instant,positive
"There was nothing special about the movie either way.",GPT-5.2-Instant,neutral
"The heater barely warms the room at all.",GPT-5.2-Instant,negative
"This wall clock looks stylish and works perfectly.",GPT-5.2-Instant,positive
"The movie had nice visuals but a weak story.",GPT-5.2-Instant,neutral
"Scratches appeared on the surface almost immediately.",GPT-5.2-Instant,negative
"These bedsheets are soft and still feel great after washing.",GPT-5.2-Instant,positive
"The movie didn’t leave much of an impression.",GPT-5.2-Instant,neutral
"The product stopped working right after the return window.",GPT-5.2-Instant,negative
"This fitness tracker works well for daily activity tracking.",GPT-5.2-Instant,positive
"The movie felt very generic and safe.",GPT-5.2-Instant,neutral
"The buttons are unresponsive half the time.",GPT-5.2-Instant,negative
"This spice rack saves space and looks great in my kitchen.",GPT-5.2-Instant,positive
"The movie was watchable but forgettable.",GPT-5.2-Instant,neutral
"The battery drains overnight even when not in use.",GPT-5.2-Instant,negative
"This microwave heats evenly and fits well on the counter.",GPT-5.2-Instant,positive
"The movie didn’t take many creative risks.",GPT-5.2-Instant,neutral
"The headphones are uncomfortable and hurt after short use.",GPT-5.2-Instant,negative
"This picture frame looks classy and well made.",GPT-5.2-Instant,positive
"The movie was fine for what it was.",GPT-5.2-Instant,neutral
"The color looked completely different than the photos.",GPT-5.2-Instant,negative
"These yoga blocks feel sturdy and provide great support.",GPT-5.2-Instant,positive
"The movie was pleasant but a bit dull.",GPT-5.2-Instant,neutral
"The stitching started unraveling very quickly.",GPT-5.2-Instant,negative
"This extension cord feels solid and works as expected.",GPT-5.2-Instant,positive
"The story was straightforward without surprises.",GPT-5.2-Instant,neutral
"The product doesn’t fit as advertised.",GPT-5.2-Instant,negative
"This mini projector is fun and great for casual movie nights.",GPT-5.2-Instant,positive
"The movie wasn’t bad but felt slow at times.",GPT-5.2-Instant,neutral
"The product feels poorly made and cheap.",GPT-5.2-Instant,negative
"This rolling pin has a nice weight and feels durable.",GPT-5.2-Instant,positive
"The movie lacked energy throughout.",GPT-5.2-Instant,neutral
"The device stopped syncing with my phone randomly.",GPT-5.2-Instant,negative
"This travel pillow is actually comfortable and supportive.",GPT-5.2-Instant,positive
"The movie didn’t fully keep my attention.",GPT-5.2-Instant,neutral
"The buttons fell off much sooner than expected.",GPT-5.2-Instant,negative
"This ice cube tray is easy to use and clean.",GPT-5.2-Instant,positive
"The movie was harmless entertainment.",GPT-5.2-Instant,neutral
"The handle cracked after very light use.",GPT-5.2-Instant,negative
"This desk organizer keeps everything neat and accessible.",GPT-5.2-Instant,positive
"The movie was okay but nothing new.",GPT-5.2-Instant,neutral
"The charging cable frayed after just a few weeks.",GPT-5.2-Instant,negative
"This shower curtain looks great and brightens the bathroom.",GPT-5.2-Instant,positive
"The movie felt unnecessarily long.",GPT-5.2-Instant,neutral
"The product offers poor sound insulation.",GPT-5.2-Instant,negative
"This baking sheet works perfectly and nothing sticks.",GPT-5.2-Instant,positive
"The movie wasn’t memorable at all.",GPT-5.2-Instant,neutral
"The item arrived damaged despite the packaging.",GPT-5.2-Instant,negative
"This power strip works well and feels sturdy.",GPT-5.2-Instant,positive
"The movie was average overall.",GPT-5.2-Instant,neutral
"The product is very noisy and annoying to use.",GPT-5.2-Instant,negative
"This lunch bag keeps food fresh for hours.",GPT-5.2-Instant,positive
"The movie didn’t really wow me.",GPT-5.2-Instant,neutral
"The material feels cheap and thin.",GPT-5.2-Instant,negative
"This doormat stays in place and doesn’t slip.",GPT-5.2-Instant,positive
"The movie had decent acting but nothing special.",GPT-5.2-Instant,neutral
"The device stopped working randomly.",GPT-5.2-Instant,negative
"This whiteboard is easy to clean and very useful.",GPT-5.2-Instant,positive
"The movie was serviceable but bland.",GPT-5.2-Instant,neutral
"The product is extremely uncomfortable to use.",GPT-5.2-Instant,negative
"These food containers seal well and never leak.",GPT-5.2-Instant,positive
"The movie didn’t surprise me at all.",GPT-5.2-Instant,neutral
"The motor burned out far too quickly.",GPT-5.2-Instant,negative
"This car phone mount holds steady even on bumpy roads.",GPT-5.2-Instant,positive
"The movie was just fine overall.",GPT-5.2-Instant,neutral
"The product is not worth the price.",GPT-5.2-Instant,negative
